Country,Year,Period,Item code,Item name,Value,Undertaking type
IRELAND,2022,Q1,R0350,Deposits to cedants,15762,Non-Life undertakings
IRELAND,2022,Q1,R0350,Deposits to cedants,1747149,Other undertakings
IRELAND,2022,Q1,R0360,Insurance and intermediaries receivables,41358,Life undertakings
IRELAND,2022,Q1,R0360,Insurance and intermediaries receivables,183094,Non-Life undertakings
IRELAND,2022,Q1,R0360,Insurance and intermediaries receivables,235593,Other undertakings
IRELAND,2022,Q1,R0370,Reinsurance receivables,59756,Life undertakings
IRELAND,2022,Q1,R0370,Reinsurance receivables,155428,Non-Life undertakings
IRELAND,2022,Q1,R0370,Reinsurance receivables,215646,Other undertakings
IRELAND,2022,Q1,R0380,"Receivables (trade, not insurance)",184438,Life undertakings
IRELAND,2022,Q1,R0380,"Receivables (trade, not insurance)",99263,Non-Life undertakings
IRELAND,2022,Q1,R0380,"Receivables (trade, not insurance)",26072,Other undertakings
IRELAND,2022,Q1,R0390,Own shares (held directly),0,Life undertakings
IRELAND,2022,Q1,R0390,Own shares (held directly),0,Non-Life undertakings
IRELAND,2022,Q1,R0390,Own shares (held directly),0,Other undertakings
IRELAND,2022,Q1,R0400,Amounts due in respect of own fund items or initial fund called up but not yet paid in,0,Life undertakings
IRELAND,2022,Q1,R0400,Amounts due in respect of own fund items or initial fund called up but not yet paid in,0,Non-Life undertakings
IRELAND,2022,Q1,R0400,Amounts due in respect of own fund items or initial fund called up but not yet paid in,0,Other undertakings
IRELAND,2022,Q1,R0410,Cash and cash equivalents,200463,Life undertakings
IRELAND,2022,Q1,R0410,Cash and cash equivalents,365065,Non-Life undertakings
IRELAND,2022,Q1,R0410,Cash and cash equivalents,224985,Other undertakings
IRELAND,2022,Q1,R0420,"Any other assets, not elsewhere shown",175668,Life undertakings
IRELAND,2022,Q1,R0420,"Any other assets, not elsewhere shown",54150,Non-Life undertakings
IRELAND,2022,Q1,R0420,"Any other assets, not elsewhere shown",12489,Other undertakings
IRELAND,2022,Q2,R0030,Intangible assets,0,Life undertakings
IRELAND,2022,Q2,R0030,Intangible assets,186,Non-Life undertakings
IRELAND,2022,Q2,R0030,Intangible assets,0,Other undertakings
IRELAND,2022,Q2,R0040,Deferred tax assets,3822,Life undertakings
IRELAND,2022,Q2,R0040,Deferred tax assets,23521,Non-Life undertakings
IRELAND,2022,Q2,R0040,Deferred tax assets,45956,Other undertakings
IRELAND,2022,Q2,R0050,Pension benefit surplus,4288,Life undertakings
IRELAND,2022,Q2,R0050,Pension benefit surplus,18737,Non-Life undertakings
IRELAND,2022,Q2,R0050,Pension benefit surplus,0,Other undertakings
IRELAND,2022,Q2,R0060,"Property, plant & equipment held for own use",24395,Life undertakings
IRELAND,2022,Q2,R0060,"Property, plant & equipment held for own use",40780,Non-Life undertakings
IRELAND,2022,Q2,R0060,"Property, plant & equipment held for own use",13799,Other undertakings
IRELAND,2022,Q2,R0070,Investments (other than assets held for index-linked and unit-linked contracts),2827177,Life undertakings
IRELAND,2022,Q2,R0070,Investments (other than assets held for index-linked and unit-linked contracts),3034699,Non-Life undertakings
IRELAND,2022,Q2,R0070,Investments (other than assets held for index-linked and unit-linked contracts),3773678,Other undertakings
IRELAND,2022,Q2,R0220,Assets held for index-linked and unit-linked contracts,27120148,Life undertakings
IRELAND,2022,Q2,R0220,Assets held for index-linked and unit-linked contracts,0,Non-Life undertakings
IRELAND,2022,Q2,R0220,Assets held for index-linked and unit-linked contracts,539909,Other undertakings
IRELAND,2022,Q2,R0230,Loans and mortgages,84394,Life undertakings
IRELAND,2022,Q2,R0230,Loans and mortgages,453750,Non-Life undertakings
IRELAND,2022,Q2,R0230,Loans and mortgages,243676,Other undertakings
IRELAND,2022,Q2,R0270,Reinsurance recoverables from:,2848098,Life undertakings
IRELAND,2022,Q2,R0270,Reinsurance recoverables from:,3003849,Non-Life undertakings
IRELAND,2022,Q2,R0270,Reinsurance recoverables from:,1663435,Other undertakings
IRELAND,2022,Q2,R0350,Deposits to cedants,213,Life undertakings
IRELAND,2022,Q2,R0350,Deposits to cedants,16184,Non-Life undertakings
IRELAND,2022,Q2,R0350,Deposits to cedants,1895656,Other undertakings
IRELAND,2022,Q2,R0360,Insurance and intermediaries receivables,42000,Life undertakings
IRELAND,2022,Q2,R0360,Insurance and intermediaries receivables,183804,Non-Life undertakings
IRELAND,2022,Q2,R0360,Insurance and intermediaries receivables,275606,Other undertakings
IRELAND,2022,Q2,R0370,Reinsurance receivables,57209,Life undertakings
IRELAND,2022,Q2,R0370,Reinsurance receivables,196821,Non-Life undertakings
IRELAND,2022,Q2,R0370,Reinsurance receivables,205613,Other undertakings
IRELAND,2022,Q2,R0380,"Receivables (trade, not insurance)",195324,Life undertakings
IRELAND,2022,Q2,R0380,"Receivables (trade, not insurance)",111867,Non-Life undertakings
IRELAND,2022,Q2,R0380,"Receivables (trade, not insurance)",18301,Other undertakings
IRELAND,2022,Q2,R0390,Own shares (held directly),0,Life undertakings
IRELAND,2022,Q2,R0390,Own shares (held directly),0,Non-Life undertakings
IRELAND,2022,Q2,R0390,Own shares (held directly),0,Other undertakings
IRELAND,2022,Q2,R0400,Amounts due in respect of own fund items or initial fund called up but not yet paid in,0,Life undertakings
IRELAND,2022,Q2,R0400,Amounts due in respect of own fund items or initial fund called up but not yet paid in,0,Non-Life undertakings
IRELAND,2022,Q2,R0400,Amounts due in respect of own fund items or initial fund called up but not yet paid in,0,Other undertakings
IRELAND,2022,Q2,R0410,Cash and cash equivalents,165103,Life undertakings
IRELAND,2022,Q2,R0410,Cash and cash equivalents,351176,Non-Life undertakings
IRELAND,2022,Q2,R0410,Cash and cash equivalents,247430,Other undertakings
IRELAND,2022,Q2,R0420,"Any other assets, not elsewhere shown",209485,Life undertakings
IRELAND,2022,Q2,R0420,"Any other assets, not elsewhere shown",65130,Non-Life undertakings
IRELAND,2022,Q2,R0420,"Any other assets, not elsewhere shown",11185,Other undertakings
IRELAND,2022,Q3,R0030,Intangible assets,0,Life undertakings
IRELAND,2022,Q3,R0030,Intangible assets,604,Non-Life undertakings
IRELAND,2022,Q3,R0030,Intangible assets,0,Other undertakings
IRELAND,2022,Q3,R0040,Deferred tax assets,2976,Life undertakings
IRELAND,2022,Q3,R0040,Deferred tax assets,23404,Non-Life undertakings
IRELAND,2022,Q3,R0040,Deferred tax assets,35625,Other undertakings
IRELAND,2022,Q3,R0050,Pension benefit surplus,4221,Life undertakings
IRELAND,2022,Q3,R0050,Pension benefit surplus,17867,Non-Life undertakings
IRELAND,2022,Q3,R0050,Pension benefit surplus,0,Other undertakings
IRELAND,2022,Q3,R0060,"Property, plant & equipment held for own use",23996,Life undertakings
IRELAND,2022,Q3,R0060,"Property, plant & equipment held for own use",40892,Non-Life undertakings
IRELAND,2022,Q3,R0060,"Property, plant & equipment held for own use",13700,Other undertakings
IRELAND,2022,Q3,R0070,Investments (other than assets held for index-linked and unit-linked contracts),2770591,Life undertakings
IRELAND,2022,Q3,R0070,Investments (other than assets held for index-linked and unit-linked contracts),3046416,Non-Life undertakings
IRELAND,2022,Q3,R0070,Investments (other than assets held for index-linked and unit-linked contracts),3731560,Other undertakings
IRELAND,2022,Q3,R0220,Assets held for index-linked and unit-linked contracts,26480991,Life undertakings
IRELAND,2022,Q3,R0220,Assets held for index-linked and unit-linked contracts,0,Non-Life undertakings
IRELAND,2022,Q3,R0220,Assets held for index-linked and unit-linked contracts,492092,Other undertakings
IRELAND,2022,Q3,R0230,Loans and mortgages,89508,Life undertakings
IRELAND,2022,Q3,R0230,Loans and mortgages,438884,Non-Life undertakings
IRELAND,2022,Q3,R0230,Loans and mortgages,252597,Other undertakings
IRELAND,2022,Q3,R0270,Reinsurance recoverables from:,2694221,Life undertakings
IRELAND,2022,Q3,R0270,Reinsurance recoverables from:,3021005,Non-Life undertakings
IRELAND,2022,Q3,R0270,Reinsurance recoverables from:,1603249,Other undertakings
IRELAND,2022,Q3,R0350,Deposits to cedants,207,Life undertakings
IRELAND,2022,Q3,R0350,Deposits to cedants,16850,Non-Life undertakings
IRELAND,2022,Q3,R0350,Deposits to cedants,1870231,Other undertakings
IRELAND,2022,Q3,R0360,Insurance and intermediaries receivables,50512,Life undertakings
IRELAND,2022,Q3,R0360,Insurance and intermediaries receivables,152400,Non-Life undertakings
IRELAND,2022,Q3,R0360,Insurance and intermediaries receivables,290443,Other undertakings
IRELAND,2022,Q3,R0370,Reinsurance receivables,54733,Life undertakings
IRELAND,2022,Q3,R0370,Reinsurance receivables,193310,Non-Life undertakings
IRELAND,2022,Q3,R0370,Reinsurance receivables,230572,Other undertakings
IRELAND,2022,Q3,R0380,"Receivables (trade, not insurance)",179463,Life undertakings
IRELAND,2022,Q3,R0380,"Receivables (trade, not insurance)",96942,Non-Life undertakings
IRELAND,2022,Q3,R0380,"Receivables (trade, not insurance)",34263,Other undertakings
IRELAND,2022,Q3,R0390,Own shares (held directly),0,Life undertakings
IRELAND,2022,Q3,R0390,Own shares (held directly),0,Non-Life undertakings
IRELAND,2022,Q3,R0390,Own shares (held directly),0,Other undertakings
IRELAND,2022,Q3,R0400,Amounts due in respect of own fund items or initial fund called up but not yet paid in,0,Life undertakings
IRELAND,2022,Q3,R0400,Amounts due in respect of own fund items or initial fund called up but not yet paid in,4900,Non-Life undertakings
IRELAND,2022,Q3,R0400,Amounts due in respect of own fund items or initial fund called up but not yet paid in,0,Other undertakings
IRELAND,2022,Q3,R0410,Cash and cash equivalents,170694,Life undertakings
IRELAND,2022,Q3,R0410,Cash and cash equivalents,390056,Non-Life undertakings
IRELAND,2022,Q3,R0410,Cash and cash equivalents,230952,Other undertakings
IRELAND,2022,Q3,R0420,"Any other assets, not elsewhere shown",227364,Life undertakings
IRELAND,2022,Q3,R0420,"Any other assets, not elsewhere shown",64984,Non-Life undertakings
IRELAND,2022,Q3,R0420,"Any other assets, not elsewhere shown",12058,Other undertakings
ITALY,2016,Q3,R0030,Intangible assets,0,Life undertakings
ITALY,2016,Q3,R0030,Intangible assets,381,Non-Life undertakings
ITALY,2016,Q3,R0030,Intangible assets,32,Other undertakings
ITALY,2016,Q3,R0040,Deferred tax assets,127622,Life undertakings
ITALY,2016,Q3,R0040,Deferred tax assets,58903,Non-Life undertakings
ITALY,2016,Q3,R0040,Deferred tax assets,753285,Other undertakings
ITALY,2016,Q3,R0050,Pension benefit surplus,0,Life undertakings
ITALY,2016,Q3,R0050,Pension benefit surplus,0,Non-Life undertakings
ITALY,2016,Q3,R0050,Pension benefit surplus,0,Other undertakings
ITALY,2016,Q3,R0060,"Property, plant & equipment held for own use",11741,Life undertakings
ITALY,2016,Q3,R0060,"Property, plant & equipment held for own use",33783,Non-Life undertakings
ITALY,2016,Q3,R0060,"Property, plant & equipment held for own use",248224,Other undertakings
ITALY,2016,Q3,R0070,Investments (other than assets held for index-linked and unit-linked contracts),16753257,Life undertakings
ITALY,2016,Q3,R0070,Investments (other than assets held for index-linked and unit-linked contracts),1629973,Non-Life undertakings
ITALY,2016,Q3,R0070,Investments (other than assets held for index-linked and unit-linked contracts),49284369,Other undertakings
ITALY,2016,Q3,R0220,Assets held for index-linked and unit-linked contracts,7765565,Life undertakings
ITALY,2016,Q3,R0220,Assets held for index-linked and unit-linked contracts,0,Non-Life undertakings
ITALY,2016,Q3,R0220,Assets held for index-linked and unit-linked contracts,5683647,Other undertakings
ITALY,2016,Q3,R0230,Loans and mortgages,9547,Life undertakings
ITALY,2016,Q3,R0230,Loans and mortgages,6538,Non-Life undertakings
ITALY,2016,Q3,R0230,Loans and mortgages,425856,Other undertakings
ITALY,2016,Q3,R0270,Reinsurance recoverables from:,251557,Life undertakings
ITALY,2016,Q3,R0270,Reinsurance recoverables from:,185977,Non-Life undertakings
ITALY,2016,Q3,R0270,Reinsurance recoverables from:,878358,Other undertakings
ITALY,2016,Q3,R0350,Deposits to cedants,12582,Life undertakings
ITALY,2016,Q3,R0350,Deposits to cedants,378,Non-Life undertakings
ITALY,2016,Q3,R0350,Deposits to cedants,840581,Other undertakings
ITALY,2016,Q3,R0360,Insurance and intermediaries receivables,29494,Life undertakings
ITALY,2016,Q3,R0360,Insurance and intermediaries receivables,114322,Non-Life undertakings
ITALY,2016,Q3,R0360,Insurance and intermediaries receivables,536725,Other undertakings
ITALY,2016,Q3,R0370,Reinsurance receivables,10861,Life undertakings
ITALY,2016,Q3,R0370,Reinsurance receivables,21578,Non-Life undertakings
ITALY,2016,Q3,R0370,Reinsurance receivables,93773,Other undertakings
ITALY,2016,Q3,R0380,"Receivables (trade, not insurance)",318239,Life undertakings
ITALY,2016,Q3,R0380,"Receivables (trade, not insurance)",57729,Non-Life undertakings
ITALY,2016,Q3,R0380,"Receivables (trade, not insurance)",750755,Other undertakings
ITALY,2016,Q3,R0390,Own shares (held directly),0,Life undertakings
ITALY,2016,Q3,R0390,Own shares (held directly),9,Non-Life undertakings
ITALY,2016,Q3,R0390,Own shares (held directly),3738,Other undertakings
ITALY,2016,Q3,R0400,Amounts due in respect of own fund items or initial fund called up but not yet paid in,0,Life undertakings
ITALY,2016,Q3,R0400,Amounts due in respect of own fund items or initial fund called up but not yet paid in,0,Non-Life undertakings
ITALY,2016,Q3,R0400,Amounts due in respect of own fund items or initial fund called up but not yet paid in,0,Other undertakings
ITALY,2016,Q3,R0410,Cash and cash equivalents,322702,Life undertakings
ITALY,2016,Q3,R0410,Cash and cash equivalents,116735,Non-Life undertakings
ITALY,2016,Q3,R0410,Cash and cash equivalents,628347,Other undertakings
ITALY,2016,Q3,R0420,"Any other assets, not elsewhere shown",110464,Life undertakings
ITALY,2016,Q3,R0420,"Any other assets, not elsewhere shown",30262,Non-Life undertakings
ITALY,2016,Q3,R0420,"Any other assets, not elsewhere shown",512816,Other undertakings
ITALY,2016,Q4,R0030,Intangible assets,10,Life undertakings
ITALY,2016,Q4,R0030,Intangible assets,296,Non-Life undertakings
ITALY,2016,Q4,R0030,Intangible assets,26,Other undertakings
ITALY,2016,Q4,R0040,Deferred tax assets,89806,Life undertakings
ITALY,2016,Q4,R0040,Deferred tax assets,56661,Non-Life undertakings
ITALY,2016,Q4,R0040,Deferred tax assets,511346,Other undertakings
ITALY,2016,Q4,R0050,Pension benefit surplus,0,Life undertakings
ITALY,2016,Q4,R0050,Pension benefit surplus,0,Non-Life undertakings
ITALY,2016,Q4,R0050,Pension benefit surplus,0,Other undertakings
ITALY,2016,Q4,R0060,"Property, plant & equipment held for own use",10194,Life undertakings
ITALY,2016,Q4,R0060,"Property, plant & equipment held for own use",30465,Non-Life undertakings
ITALY,2016,Q4,R0060,"Property, plant & equipment held for own use",246385,Other undertakings
ITALY,2016,Q4,R0070,Investments (other than assets held for index-linked and unit-linked contracts),16545803,Life undertakings
ITALY,2016,Q4,R0070,Investments (other than assets held for index-linked and unit-linked contracts),1561398,Non-Life undertakings
ITALY,2016,Q4,R0070,Investments (other than assets held for index-linked and unit-linked contracts),49168018,Other undertakings
ITALY,2016,Q4,R0220,Assets held for index-linked and unit-linked contracts,8062725,Life undertakings
ITALY,2016,Q4,R0220,Assets held for index-linked and unit-linked contracts,0,Non-Life undertakings
ITALY,2016,Q4,R0220,Assets held for index-linked and unit-linked contracts,5883904,Other undertakings
ITALY,2016,Q4,R0230,Loans and mortgages,9221,Life undertakings
ITALY,2016,Q4,R0230,Loans and mortgages,3240,Non-Life undertakings
ITALY,2016,Q4,R0230,Loans and mortgages,399826,Other undertakings
ITALY,2016,Q4,R0270,Reinsurance recoverables from:,247576,Life undertakings
ITALY,2016,Q4,R0270,Reinsurance recoverables from:,161034,Non-Life undertakings
ITALY,2016,Q4,R0270,Reinsurance recoverables from:,876895,Other undertakings
ITALY,2016,Q4,R0350,Deposits to cedants,11899,Life undertakings
ITALY,2016,Q4,R0350,Deposits to cedants,402,Non-Life undertakings
ITALY,2016,Q4,R0350,Deposits to cedants,834559,Other undertakings
ITALY,2016,Q4,R0360,Insurance and intermediaries receivables,34314,Life undertakings
ITALY,2016,Q4,R0360,Insurance and intermediaries receivables,124728,Non-Life undertakings
ITALY,2016,Q4,R0360,Insurance and intermediaries receivables,695073,Other undertakings
ITALY,2016,Q4,R0370,Reinsurance receivables,11590,Life undertakings
ITALY,2016,Q4,R0370,Reinsurance receivables,21960,Non-Life undertakings
ITALY,2016,Q4,R0370,Reinsurance receivables,100402,Other undertakings
ITALY,2016,Q4,R0380,"Receivables (trade, not insurance)",323835,Life undertakings
ITALY,2016,Q4,R0380,"Receivables (trade, not insurance)",53469,Non-Life undertakings
ITALY,2016,Q4,R0380,"Receivables (trade, not insurance)",719271,Other undertakings
ITALY,2016,Q4,R0390,Own shares (held directly),0,Life undertakings
ITALY,2016,Q4,R0390,Own shares (held directly),9,Non-Life undertakings
ITALY,2016,Q4,R0390,Own shares (held directly),4746,Other undertakings
ITALY,2016,Q4,R0400,Amounts due in respect of own fund items or initial fund called up but not yet paid in,1000,Life undertakings
ITALY,2016,Q4,R0400,Amounts due in respect of own fund items or initial fund called up but not yet paid in,0,Non-Life undertakings
ITALY,2016,Q4,R0400,Amounts due in respect of own fund items or initial fund called up but not yet paid in,0,Other undertakings
ITALY,2016,Q4,R0410,Cash and cash equivalents,313877,Life undertakings
ITALY,2016,Q4,R0410,Cash and cash equivalents,101125,Non-Life undertakings
ITALY,2016,Q4,R0410,Cash and cash equivalents,613630,Other undertakings
ITALY,2016,Q4,R0420,"Any other assets, not elsewhere shown",115887,Life undertakings
ITALY,2016,Q4,R0420,"Any other assets, not elsewhere shown",25204,Non-Life undertakings
ITALY,2016,Q4,R0420,"Any other assets, not elsewhere shown",546996,Other undertakings
ITALY,2017,Q1,R0030,Intangible assets,14,Life undertakings
ITALY,2017,Q1,R0030,Intangible assets,68,Non-Life undertakings
ITALY,2017,Q1,R0030,Intangible assets,0,Other undertakings
ITALY,2017,Q1,R0040,Deferred tax assets,81694,Life undertakings
ITALY,2017,Q1,R0040,Deferred tax assets,51244,Non-Life undertakings
ITALY,2017,Q1,R0040,Deferred tax assets,384928,Other undertakings
ITALY,2017,Q1,R0050,Pension benefit surplus,0,Life undertakings
ITALY,2017,Q1,R0050,Pension benefit surplus,0,Non-Life undertakings
ITALY,2017,Q1,R0050,Pension benefit surplus,0,Other undertakings
ITALY,2017,Q1,R0060,"Property, plant & equipment held for own use",10255,Life undertakings
ITALY,2017,Q1,R0060,"Property, plant & equipment held for own use",30591,Non-Life undertakings
ITALY,2017,Q1,R0060,"Property, plant & equipment held for own use",241820,Other undertakings
ITALY,2017,Q1,R0070,Investments (other than assets held for index-linked and unit-linked contracts),16540528,Life undertakings
ITALY,2017,Q1,R0070,Investments (other than assets held for index-linked and unit-linked contracts),1596233,Non-Life undertakings
ITALY,2017,Q1,R0070,Investments (other than assets held for index-linked and unit-linked contracts),49355842,Other undertakings
ITALY,2017,Q1,R0220,Assets held for index-linked and unit-linked contracts,8403941,Life undertakings
ITALY,2017,Q1,R0220,Assets held for index-linked and unit-linked contracts,0,Non-Life undertakings
ITALY,2017,Q1,R0220,Assets held for index-linked and unit-linked contracts,6023555,Other undertakings
ITALY,2017,Q1,R0230,Loans and mortgages,9011,Life undertakings
ITALY,2017,Q1,R0230,Loans and mortgages,3167,Non-Life undertakings
ITALY,2017,Q1,R0230,Loans and mortgages,499528,Other undertakings
ITALY,2017,Q1,R0270,Reinsurance recoverables from:,242844,Life undertakings
ITALY,2017,Q1,R0270,Reinsurance recoverables from:,184393,Non-Life undertakings
ITALY,2017,Q1,R0270,Reinsurance recoverables from:,862864,Other undertakings
ITALY,2017,Q1,R0350,Deposits to cedants,11731,Life undertakings
ITALY,2017,Q1,R0350,Deposits to cedants,409,Non-Life undertakings
ITALY,2017,Q1,R0350,Deposits to cedants,823765,Other undertakings
ITALY,2017,Q1,R0360,Insurance and intermediaries receivables,38682,Life undertakings
ITALY,2017,Q1,R0360,Insurance and intermediaries receivables,111664,Non-Life undertakings
ITALY,2017,Q1,R0360,Insurance and intermediaries receivables,546235,Other undertakings
ITALY,2017,Q1,R0370,Reinsurance receivables,7717,Life undertakings
ITALY,2017,Q1,R0370,Reinsurance receivables,21802,Non-Life undertakings
ITALY,2017,Q1,R0370,Reinsurance receivables,121959,Other undertakings
ITALY,2017,Q1,R0380,"Receivables (trade, not insurance)",328847,Life undertakings
ITALY,2017,Q1,R0380,"Receivables (trade, not insurance)",50476,Non-Life undertakings
ITALY,2017,Q1,R0380,"Receivables (trade, not insurance)",796168,Other undertakings
ITALY,2017,Q1,R0390,Own shares (held directly),0,Life undertakings
ITALY,2017,Q1,R0390,Own shares (held directly),9,Non-Life undertakings
ITALY,2017,Q1,R0390,Own shares (held directly),6006,Other undertakings
ITALY,2017,Q1,R0400,Amounts due in respect of own fund items or initial fund called up but not yet paid in,0,Life undertakings
ITALY,2017,Q1,R0400,Amounts due in respect of own fund items or initial fund called up but not yet paid in,0,Non-Life undertakings
ITALY,2017,Q1,R0400,Amounts due in respect of own fund items or initial fund called up but not yet paid in,0,Other undertakings
ITALY,2017,Q1,R0410,Cash and cash equivalents,290555,Life undertakings
ITALY,2017,Q1,R0410,Cash and cash equivalents,102459,Non-Life undertakings
ITALY,2017,Q1,R0410,Cash and cash equivalents,735765,Other undertakings
ITALY,2017,Q1,R0420,"Any other assets, not elsewhere shown",156692,Life undertakings
ITALY,2017,Q1,R0420,"Any other assets, not elsewhere shown",29665,Non-Life undertakings
ITALY,2017,Q1,R0420,"Any other assets, not elsewhere shown",622633,Other undertakings
ITALY,2017,Q2,R0030,Intangible assets,0,Life undertakings
ITALY,2017,Q2,R0030,Intangible assets,0,Non-Life undertakings
ITALY,2017,Q2,R0030,Intangible assets,0,Other undertakings
ITALY,2017,Q2,R0040,Deferred tax assets,60548,Life undertakings
ITALY,2017,Q2,R0040,Deferred tax assets,45257,Non-Life undertakings
ITALY,2017,Q2,R0040,Deferred tax assets,337095,Other undertakings
ITALY,2017,Q2,R0050,Pension benefit surplus,0,Life undertakings
ITALY,2017,Q2,R0050,Pension benefit surplus,0,Non-Life undertakings
ITALY,2017,Q2,R0050,Pension benefit surplus,0,Other undertakings
ITALY,2017,Q2,R0060,"Property, plant & equipment held for own use",10178,Life undertakings
ITALY,2017,Q2,R0060,"Property, plant & equipment held for own use",30355,Non-Life undertakings
ITALY,2017,Q2,R0060,"Property, plant & equipment held for own use",241539,Other undertakings
ITALY,2017,Q2,R0070,Investments (other than assets held for index-linked and unit-linked contracts),16627727,Life undertakings
ITALY,2017,Q2,R0070,Investments (other than assets held for index-linked and unit-linked contracts),1623568,Non-Life undertakings
ITALY,2017,Q2,R0070,Investments (other than assets held for index-linked and unit-linked contracts),49771990,Other undertakings
ITALY,2017,Q2,R0220,Assets held for index-linked and unit-linked contracts,8583884,Life undertakings
ITALY,2017,Q2,R0220,Assets held for index-linked and unit-linked contracts,0,Non-Life undertakings
ITALY,2017,Q2,R0220,Assets held for index-linked and unit-linked contracts,6140951,Other undertakings
ITALY,2017,Q2,R0230,Loans and mortgages,10174,Life undertakings
ITALY,2017,Q2,R0230,Loans and mortgages,7563,Non-Life undertakings
ITALY,2017,Q2,R0230,Loans and mortgages,523209,Other undertakings
ITALY,2017,Q2,R0270,Reinsurance recoverables from:,236166,Life undertakings
ITALY,2017,Q2,R0270,Reinsurance recoverables from:,183744,Non-Life undertakings
ITALY,2017,Q2,R0270,Reinsurance recoverables from:,844141,Other undertakings
ITALY,2017,Q2,R0350,Deposits to cedants,11525,Life undertakings
ITALY,2017,Q2,R0350,Deposits to cedants,331,Non-Life undertakings
ITALY,2017,Q2,R0350,Deposits to cedants,807735,Other undertakings
ITALY,2017,Q2,R0360,Insurance and intermediaries receivables,35923,Life undertakings
ITALY,2017,Q2,R0360,Insurance and intermediaries receivables,114765,Non-Life undertakings
ITALY,2017,Q2,R0360,Insurance and intermediaries receivables,537242,Other undertakings
ITALY,2017,Q2,R0370,Reinsurance receivables,5220,Life undertakings
ITALY,2017,Q2,R0370,Reinsurance receivables,20297,Non-Life undertakings
ITALY,2017,Q2,R0370,Reinsurance receivables,107420,Other undertakings
ITALY,2017,Q2,R0380,"Receivables (trade, not insurance)",337166,Life undertakings
ITALY,2017,Q2,R0380,"Receivables (trade, not insurance)",54040,Non-Life undertakings
ITALY,2017,Q2,R0380,"Receivables (trade, not insurance)",782260,Other undertakings
ITALY,2017,Q2,R0390,Own shares (held directly),0,Life undertakings
ITALY,2017,Q2,R0390,Own shares (held directly),9,Non-Life undertakings
ITALY,2017,Q2,R0390,Own shares (held directly),5895,Other undertakings
ITALY,2017,Q2,R0400,Amounts due in respect of own fund items or initial fund called up but not yet paid in,0,Life undertakings
ITALY,2017,Q2,R0400,Amounts due in respect of own fund items or initial fund called up but not yet paid in,0,Non-Life undertakings
ITALY,2017,Q2,R0400,Amounts due in respect of own fund items or initial fund called up but not yet paid in,0,Other undertakings
ITALY,2017,Q2,R0410,Cash and cash equivalents,263245,Life undertakings
ITALY,2017,Q2,R0410,Cash and cash equivalents,93694,Non-Life undertakings
ITALY,2017,Q2,R0410,Cash and cash equivalents,652362,Other undertakings
ITALY,2017,Q2,R0420,"Any other assets, not elsewhere shown",130072,Life undertakings
ITALY,2017,Q2,R0420,"Any other assets, not elsewhere shown",32992,Non-Life undertakings
ITALY,2017,Q2,R0420,"Any other assets, not elsewhere shown",670129,Other undertakings
ITALY,2017,Q3,R0030,Intangible assets,0,Life undertakings
ITALY,2017,Q3,R0030,Intangible assets,0,Non-Life undertakings
ITALY,2017,Q3,R0030,Intangible assets,0,Other undertakings
ITALY,2017,Q3,R0040,Deferred tax assets,58634,Life undertakings
ITALY,2017,Q3,R0040,Deferred tax assets,46610,Non-Life undertakings
ITALY,2017,Q3,R0040,Deferred tax assets,341019,Other undertakings
ITALY,2017,Q3,R0050,Pension benefit surplus,0,Life undertakings
ITALY,2017,Q3,R0050,Pension benefit surplus,0,Non-Life undertakings
ITALY,2017,Q3,R0050,Pension benefit surplus,0,Other undertakings
ITALY,2017,Q3,R0060,"Property, plant & equipment held for own use",9872,Life undertakings
ITALY,2017,Q3,R0060,"Property, plant & equipment held for own use",30495,Non-Life undertakings
ITALY,2017,Q3,R0060,"Property, plant & equipment held for own use",274025,Other undertakings
ITALY,2017,Q3,R0070,Investments (other than assets held for index-linked and unit-linked contracts),16786779,Life undertakings
ITALY,2017,Q3,R0070,Investments (other than assets held for index-linked and unit-linked contracts),1641971,Non-Life undertakings
ITALY,2017,Q3,R0070,Investments (other than assets held for index-linked and unit-linked contracts),50224328,Other undertakings
ITALY,2017,Q3,R0220,Assets held for index-linked and unit-linked contracts,8776298,Life undertakings
ITALY,2017,Q3,R0220,Assets held for index-linked and unit-linked contracts,0,Non-Life undertakings
ITALY,2017,Q3,R0220,Assets held for index-linked and unit-linked contracts,6016803,Other undertakings
ITALY,2017,Q3,R0230,Loans and mortgages,10363,Life undertakings
ITALY,2017,Q3,R0230,Loans and mortgages,5706,Non-Life undertakings
ITALY,2017,Q3,R0230,Loans and mortgages,520610,Other undertakings
ITALY,2017,Q3,R0270,Reinsurance recoverables from:,231244,Life undertakings
ITALY,2017,Q3,R0270,Reinsurance recoverables from:,188265,Non-Life undertakings
ITALY,2017,Q3,R0270,Reinsurance recoverables from:,837632,Other undertakings
ITALY,2017,Q3,R0350,Deposits to cedants,11324,Life undertakings
ITALY,2017,Q3,R0350,Deposits to cedants,328,Non-Life undertakings
ITALY,2017,Q3,R0350,Deposits to cedants,793905,Other undertakings
ITALY,2017,Q3,R0360,Insurance and intermediaries receivables,34607,Life undertakings
ITALY,2017,Q3,R0360,Insurance and intermediaries receivables,110084,Non-Life undertakings
ITALY,2017,Q3,R0360,Insurance and intermediaries receivables,493635,Other undertakings
ITALY,2017,Q3,R0370,Reinsurance receivables,5356,Life undertakings
