Country,Year,Period,Item code,Item name,Value,Undertaking type
IRELAND,2022,Q1,R0780,Deferred tax liabilities,89101,Life undertakings
IRELAND,2022,Q1,R0780,Deferred tax liabilities,67841,Non-Life undertakings
IRELAND,2022,Q1,R0780,Deferred tax liabilities,83622,Other undertakings
IRELAND,2022,Q1,R0790,Derivatives,192155,Life undertakings
IRELAND,2022,Q1,R0790,Derivatives,21098,Non-Life undertakings
IRELAND,2022,Q1,R0790,Derivatives,369547,Other undertakings
IRELAND,2022,Q1,R0800,Debts owed to credit institutions,27728,Life undertakings
IRELAND,2022,Q1,R0800,Debts owed to credit institutions,81061,Non-Life undertakings
IRELAND,2022,Q1,R0800,Debts owed to credit institutions,265,Other undertakings
IRELAND,2022,Q1,R0810,Financial liabilities other than debts owed to credit institutions,15400,Life undertakings
IRELAND,2022,Q1,R0810,Financial liabilities other than debts owed to credit institutions,74242,Non-Life undertakings
IRELAND,2022,Q1,R0810,Financial liabilities other than debts owed to credit institutions,114001,Other undertakings
IRELAND,2022,Q1,R0820,Insurance & intermediaries payables,262852,Life undertakings
IRELAND,2022,Q1,R0820,Insurance & intermediaries payables,97657,Non-Life undertakings
IRELAND,2022,Q1,R0820,Insurance & intermediaries payables,175469,Other undertakings
IRELAND,2022,Q1,R0830,Reinsurance payables,103050,Life undertakings
IRELAND,2022,Q1,R0830,Reinsurance payables,245991,Non-Life undertakings
IRELAND,2022,Q1,R0830,Reinsurance payables,315981,Other undertakings
IRELAND,2022,Q1,R0840,"Payables (trade, not insurance)",112751,Life undertakings
IRELAND,2022,Q1,R0840,"Payables (trade, not insurance)",188378,Non-Life undertakings
IRELAND,2022,Q1,R0840,"Payables (trade, not insurance)",39301,Other undertakings
IRELAND,2022,Q1,R0850,Subordinated liabilities,18371,Life undertakings
IRELAND,2022,Q1,R0850,Subordinated liabilities,86908,Non-Life undertakings
IRELAND,2022,Q1,R0850,Subordinated liabilities,41486,Other undertakings
IRELAND,2022,Q1,R0880,"Any other liabilities, not elsewhere shown",89729,Life undertakings
IRELAND,2022,Q1,R0880,"Any other liabilities, not elsewhere shown",119354,Non-Life undertakings
IRELAND,2022,Q1,R0880,"Any other liabilities, not elsewhere shown",32165,Other undertakings
IRELAND,2022,Q2,R0510,Technical provisions – non-life,0,Life undertakings
IRELAND,2022,Q2,R0510,Technical provisions – non-life,4567553,Non-Life undertakings
IRELAND,2022,Q2,R0510,Technical provisions – non-life,3226259,Other undertakings
IRELAND,2022,Q2,R0600,Technical provisions - life (excluding index-linked and unit-linked),4298158,Life undertakings
IRELAND,2022,Q2,R0600,Technical provisions - life (excluding index-linked and unit-linked),102999,Non-Life undertakings
IRELAND,2022,Q2,R0600,Technical provisions - life (excluding index-linked and unit-linked),1117295,Other undertakings
IRELAND,2022,Q2,R0690,Technical provisions – index-linked and unit-linked,26875913,Life undertakings
IRELAND,2022,Q2,R0690,Technical provisions – index-linked and unit-linked,0,Non-Life undertakings
IRELAND,2022,Q2,R0690,Technical provisions – index-linked and unit-linked,540938,Other undertakings
IRELAND,2022,Q2,R0740,Contingent liabilities,476,Life undertakings
IRELAND,2022,Q2,R0740,Contingent liabilities,1918,Non-Life undertakings
IRELAND,2022,Q2,R0740,Contingent liabilities,38,Other undertakings
IRELAND,2022,Q2,R0750,Provisions other than technical provisions,40161,Life undertakings
IRELAND,2022,Q2,R0750,Provisions other than technical provisions,14437,Non-Life undertakings
IRELAND,2022,Q2,R0750,Provisions other than technical provisions,2105,Other undertakings
IRELAND,2022,Q2,R0760,Pension benefit obligations,112,Life undertakings
IRELAND,2022,Q2,R0760,Pension benefit obligations,4231,Non-Life undertakings
IRELAND,2022,Q2,R0760,Pension benefit obligations,42,Other undertakings
IRELAND,2022,Q2,R0770,Deposits from reinsurers,14479,Life undertakings
IRELAND,2022,Q2,R0770,Deposits from reinsurers,104632,Non-Life undertakings
IRELAND,2022,Q2,R0770,Deposits from reinsurers,968434,Other undertakings
IRELAND,2022,Q2,R0780,Deferred tax liabilities,82192,Life undertakings
IRELAND,2022,Q2,R0780,Deferred tax liabilities,70096,Non-Life undertakings
IRELAND,2022,Q2,R0780,Deferred tax liabilities,64159,Other undertakings
IRELAND,2022,Q2,R0790,Derivatives,304537,Life undertakings
IRELAND,2022,Q2,R0790,Derivatives,19919,Non-Life undertakings
IRELAND,2022,Q2,R0790,Derivatives,374096,Other undertakings
IRELAND,2022,Q2,R0800,Debts owed to credit institutions,16875,Life undertakings
IRELAND,2022,Q2,R0800,Debts owed to credit institutions,91177,Non-Life undertakings
IRELAND,2022,Q2,R0800,Debts owed to credit institutions,174,Other undertakings
IRELAND,2022,Q2,R0810,Financial liabilities other than debts owed to credit institutions,11662,Life undertakings
IRELAND,2022,Q2,R0810,Financial liabilities other than debts owed to credit institutions,98906,Non-Life undertakings
IRELAND,2022,Q2,R0810,Financial liabilities other than debts owed to credit institutions,103496,Other undertakings
IRELAND,2022,Q2,R0820,Insurance & intermediaries payables,254330,Life undertakings
IRELAND,2022,Q2,R0820,Insurance & intermediaries payables,80181,Non-Life undertakings
IRELAND,2022,Q2,R0820,Insurance & intermediaries payables,180287,Other undertakings
IRELAND,2022,Q2,R0830,Reinsurance payables,94339,Life undertakings
IRELAND,2022,Q2,R0830,Reinsurance payables,210999,Non-Life undertakings
IRELAND,2022,Q2,R0830,Reinsurance payables,275968,Other undertakings
IRELAND,2022,Q2,R0840,"Payables (trade, not insurance)",97544,Life undertakings
IRELAND,2022,Q2,R0840,"Payables (trade, not insurance)",185396,Non-Life undertakings
IRELAND,2022,Q2,R0840,"Payables (trade, not insurance)",39593,Other undertakings
IRELAND,2022,Q2,R0850,Subordinated liabilities,18323,Life undertakings
IRELAND,2022,Q2,R0850,Subordinated liabilities,87530,Non-Life undertakings
IRELAND,2022,Q2,R0850,Subordinated liabilities,50264,Other undertakings
IRELAND,2022,Q2,R0880,"Any other liabilities, not elsewhere shown",50881,Life undertakings
IRELAND,2022,Q2,R0880,"Any other liabilities, not elsewhere shown",123057,Non-Life undertakings
IRELAND,2022,Q2,R0880,"Any other liabilities, not elsewhere shown",31610,Other undertakings
IRELAND,2022,Q3,R0510,Technical provisions – non-life,0,Life undertakings
IRELAND,2022,Q3,R0510,Technical provisions – non-life,4553811,Non-Life undertakings
IRELAND,2022,Q3,R0510,Technical provisions – non-life,3347934,Other undertakings
IRELAND,2022,Q3,R0600,Technical provisions - life (excluding index-linked and unit-linked),4057925,Life undertakings
IRELAND,2022,Q3,R0600,Technical provisions - life (excluding index-linked and unit-linked),97123,Non-Life undertakings
IRELAND,2022,Q3,R0600,Technical provisions - life (excluding index-linked and unit-linked),1008672,Other undertakings
IRELAND,2022,Q3,R0690,Technical provisions – index-linked and unit-linked,26222758,Life undertakings
IRELAND,2022,Q3,R0690,Technical provisions – index-linked and unit-linked,0,Non-Life undertakings
IRELAND,2022,Q3,R0690,Technical provisions – index-linked and unit-linked,489301,Other undertakings
IRELAND,2022,Q3,R0740,Contingent liabilities,483,Life undertakings
IRELAND,2022,Q3,R0740,Contingent liabilities,1955,Non-Life undertakings
IRELAND,2022,Q3,R0740,Contingent liabilities,40,Other undertakings
IRELAND,2022,Q3,R0750,Provisions other than technical provisions,44971,Life undertakings
IRELAND,2022,Q3,R0750,Provisions other than technical provisions,12515,Non-Life undertakings
IRELAND,2022,Q3,R0750,Provisions other than technical provisions,2095,Other undertakings
IRELAND,2022,Q3,R0760,Pension benefit obligations,117,Life undertakings
IRELAND,2022,Q3,R0760,Pension benefit obligations,4110,Non-Life undertakings
IRELAND,2022,Q3,R0760,Pension benefit obligations,42,Other undertakings
IRELAND,2022,Q3,R0770,Deposits from reinsurers,10890,Life undertakings
IRELAND,2022,Q3,R0770,Deposits from reinsurers,107172,Non-Life undertakings
IRELAND,2022,Q3,R0770,Deposits from reinsurers,849559,Other undertakings
IRELAND,2022,Q3,R0780,Deferred tax liabilities,83085,Life undertakings
IRELAND,2022,Q3,R0780,Deferred tax liabilities,75260,Non-Life undertakings
IRELAND,2022,Q3,R0780,Deferred tax liabilities,43710,Other undertakings
IRELAND,2022,Q3,R0790,Derivatives,376317,Life undertakings
IRELAND,2022,Q3,R0790,Derivatives,25772,Non-Life undertakings
IRELAND,2022,Q3,R0790,Derivatives,381769,Other undertakings
IRELAND,2022,Q3,R0800,Debts owed to credit institutions,14878,Life undertakings
IRELAND,2022,Q3,R0800,Debts owed to credit institutions,106892,Non-Life undertakings
IRELAND,2022,Q3,R0800,Debts owed to credit institutions,684,Other undertakings
IRELAND,2022,Q3,R0810,Financial liabilities other than debts owed to credit institutions,9748,Life undertakings
IRELAND,2022,Q3,R0810,Financial liabilities other than debts owed to credit institutions,98576,Non-Life undertakings
IRELAND,2022,Q3,R0810,Financial liabilities other than debts owed to credit institutions,106355,Other undertakings
IRELAND,2022,Q3,R0820,Insurance & intermediaries payables,238838,Life undertakings
IRELAND,2022,Q3,R0820,Insurance & intermediaries payables,85652,Non-Life undertakings
IRELAND,2022,Q3,R0820,Insurance & intermediaries payables,190997,Other undertakings
IRELAND,2022,Q3,R0830,Reinsurance payables,93032,Life undertakings
IRELAND,2022,Q3,R0830,Reinsurance payables,192631,Non-Life undertakings
IRELAND,2022,Q3,R0830,Reinsurance payables,300966,Other undertakings
IRELAND,2022,Q3,R0840,"Payables (trade, not insurance)",110199,Life undertakings
IRELAND,2022,Q3,R0840,"Payables (trade, not insurance)",186677,Non-Life undertakings
IRELAND,2022,Q3,R0840,"Payables (trade, not insurance)",47284,Other undertakings
IRELAND,2022,Q3,R0850,Subordinated liabilities,18274,Life undertakings
IRELAND,2022,Q3,R0850,Subordinated liabilities,88722,Non-Life undertakings
IRELAND,2022,Q3,R0850,Subordinated liabilities,49710,Other undertakings
IRELAND,2022,Q3,R0880,"Any other liabilities, not elsewhere shown",63701,Life undertakings
IRELAND,2022,Q3,R0880,"Any other liabilities, not elsewhere shown",110446,Non-Life undertakings
IRELAND,2022,Q3,R0880,"Any other liabilities, not elsewhere shown",34064,Other undertakings
ITALY,2016,Q3,R0510,Technical provisions – non-life,119,Life undertakings
ITALY,2016,Q3,R0510,Technical provisions – non-life,1330316,Non-Life undertakings
ITALY,2016,Q3,R0510,Technical provisions – non-life,4440957,Other undertakings
ITALY,2016,Q3,R0600,Technical provisions - life (excluding index-linked and unit-linked),16185807,Life undertakings
ITALY,2016,Q3,R0600,Technical provisions - life (excluding index-linked and unit-linked),3071,Non-Life undertakings
ITALY,2016,Q3,R0600,Technical provisions - life (excluding index-linked and unit-linked),37466764,Other undertakings
ITALY,2016,Q3,R0690,Technical provisions – index-linked and unit-linked,7614539,Life undertakings
ITALY,2016,Q3,R0690,Technical provisions – index-linked and unit-linked,0,Non-Life undertakings
ITALY,2016,Q3,R0690,Technical provisions – index-linked and unit-linked,5365819,Other undertakings
ITALY,2016,Q3,R0740,Contingent liabilities,11,Life undertakings
ITALY,2016,Q3,R0740,Contingent liabilities,1998,Non-Life undertakings
ITALY,2016,Q3,R0740,Contingent liabilities,1129,Other undertakings
ITALY,2016,Q3,R0750,Provisions other than technical provisions,11372,Life undertakings
ITALY,2016,Q3,R0750,Provisions other than technical provisions,9698,Non-Life undertakings
ITALY,2016,Q3,R0750,Provisions other than technical provisions,125149,Other undertakings
ITALY,2016,Q3,R0760,Pension benefit obligations,2352,Life undertakings
ITALY,2016,Q3,R0760,Pension benefit obligations,5485,Non-Life undertakings
ITALY,2016,Q3,R0760,Pension benefit obligations,35374,Other undertakings
ITALY,2016,Q3,R0770,Deposits from reinsurers,233183,Life undertakings
ITALY,2016,Q3,R0770,Deposits from reinsurers,24408,Non-Life undertakings
ITALY,2016,Q3,R0770,Deposits from reinsurers,625093,Other undertakings
ITALY,2016,Q3,R0780,Deferred tax liabilities,182454,Life undertakings
ITALY,2016,Q3,R0780,Deferred tax liabilities,44071,Non-Life undertakings
ITALY,2016,Q3,R0780,Deferred tax liabilities,1001523,Other undertakings
ITALY,2016,Q3,R0790,Derivatives,2923,Life undertakings
ITALY,2016,Q3,R0790,Derivatives,18,Non-Life undertakings
ITALY,2016,Q3,R0790,Derivatives,107192,Other undertakings
ITALY,2016,Q3,R0800,Debts owed to credit institutions,1563,Life undertakings
ITALY,2016,Q3,R0800,Debts owed to credit institutions,418,Non-Life undertakings
ITALY,2016,Q3,R0800,Debts owed to credit institutions,19974,Other undertakings
ITALY,2016,Q3,R0810,Financial liabilities other than debts owed to credit institutions,549,Life undertakings
ITALY,2016,Q3,R0810,Financial liabilities other than debts owed to credit institutions,3252,Non-Life undertakings
ITALY,2016,Q3,R0810,Financial liabilities other than debts owed to credit institutions,1085843,Other undertakings
ITALY,2016,Q3,R0820,Insurance & intermediaries payables,113514,Life undertakings
ITALY,2016,Q3,R0820,Insurance & intermediaries payables,32011,Non-Life undertakings
ITALY,2016,Q3,R0820,Insurance & intermediaries payables,208371,Other undertakings
ITALY,2016,Q3,R0830,Reinsurance payables,6206,Life undertakings
ITALY,2016,Q3,R0830,Reinsurance payables,37653,Non-Life undertakings
ITALY,2016,Q3,R0830,Reinsurance payables,35304,Other undertakings
ITALY,2016,Q3,R0840,"Payables (trade, not insurance)",108807,Life undertakings
ITALY,2016,Q3,R0840,"Payables (trade, not insurance)",63499,Non-Life undertakings
ITALY,2016,Q3,R0840,"Payables (trade, not insurance)",436939,Other undertakings
ITALY,2016,Q3,R0850,Subordinated liabilities,81700,Life undertakings
ITALY,2016,Q3,R0850,Subordinated liabilities,14733,Non-Life undertakings
ITALY,2016,Q3,R0850,Subordinated liabilities,1539618,Other undertakings
ITALY,2016,Q3,R0880,"Any other liabilities, not elsewhere shown",65127,Life undertakings
ITALY,2016,Q3,R0880,"Any other liabilities, not elsewhere shown",45640,Non-Life undertakings
ITALY,2016,Q3,R0880,"Any other liabilities, not elsewhere shown",375527,Other undertakings
ITALY,2016,Q4,R0510,Technical provisions – non-life,100,Life undertakings
ITALY,2016,Q4,R0510,Technical provisions – non-life,1268207,Non-Life undertakings
ITALY,2016,Q4,R0510,Technical provisions – non-life,4411508,Other undertakings
ITALY,2016,Q4,R0600,Technical provisions - life (excluding index-linked and unit-linked),15888537,Life undertakings
ITALY,2016,Q4,R0600,Technical provisions - life (excluding index-linked and unit-linked),0,Non-Life undertakings
ITALY,2016,Q4,R0600,Technical provisions - life (excluding index-linked and unit-linked),36693414,Other undertakings
ITALY,2016,Q4,R0690,Technical provisions – index-linked and unit-linked,7895773,Life undertakings
ITALY,2016,Q4,R0690,Technical provisions – index-linked and unit-linked,0,Non-Life undertakings
ITALY,2016,Q4,R0690,Technical provisions – index-linked and unit-linked,5459634,Other undertakings
ITALY,2016,Q4,R0740,Contingent liabilities,9,Life undertakings
ITALY,2016,Q4,R0740,Contingent liabilities,2293,Non-Life undertakings
ITALY,2016,Q4,R0740,Contingent liabilities,1139,Other undertakings
ITALY,2016,Q4,R0750,Provisions other than technical provisions,12863,Life undertakings
ITALY,2016,Q4,R0750,Provisions other than technical provisions,11512,Non-Life undertakings
ITALY,2016,Q4,R0750,Provisions other than technical provisions,126830,Other undertakings
ITALY,2016,Q4,R0760,Pension benefit obligations,2572,Life undertakings
ITALY,2016,Q4,R0760,Pension benefit obligations,4802,Non-Life undertakings
ITALY,2016,Q4,R0760,Pension benefit obligations,35245,Other undertakings
ITALY,2016,Q4,R0770,Deposits from reinsurers,222285,Life undertakings
ITALY,2016,Q4,R0770,Deposits from reinsurers,24666,Non-Life undertakings
ITALY,2016,Q4,R0770,Deposits from reinsurers,601251,Other undertakings
ITALY,2016,Q4,R0780,Deferred tax liabilities,151561,Life undertakings
ITALY,2016,Q4,R0780,Deferred tax liabilities,40408,Non-Life undertakings
ITALY,2016,Q4,R0780,Deferred tax liabilities,823428,Other undertakings
ITALY,2016,Q4,R0790,Derivatives,4513,Life undertakings
ITALY,2016,Q4,R0790,Derivatives,75,Non-Life undertakings
ITALY,2016,Q4,R0790,Derivatives,113805,Other undertakings
ITALY,2016,Q4,R0800,Debts owed to credit institutions,2429,Life undertakings
ITALY,2016,Q4,R0800,Debts owed to credit institutions,417,Non-Life undertakings
ITALY,2016,Q4,R0800,Debts owed to credit institutions,9939,Other undertakings
ITALY,2016,Q4,R0810,Financial liabilities other than debts owed to credit institutions,385,Life undertakings
ITALY,2016,Q4,R0810,Financial liabilities other than debts owed to credit institutions,3207,Non-Life undertakings
ITALY,2016,Q4,R0810,Financial liabilities other than debts owed to credit institutions,1074114,Other undertakings
ITALY,2016,Q4,R0820,Insurance & intermediaries payables,141745,Life undertakings
ITALY,2016,Q4,R0820,Insurance & intermediaries payables,30503,Non-Life undertakings
ITALY,2016,Q4,R0820,Insurance & intermediaries payables,213226,Other undertakings
ITALY,2016,Q4,R0830,Reinsurance payables,6560,Life undertakings
ITALY,2016,Q4,R0830,Reinsurance payables,24622,Non-Life undertakings
ITALY,2016,Q4,R0830,Reinsurance payables,59885,Other undertakings
ITALY,2016,Q4,R0840,"Payables (trade, not insurance)",124126,Life undertakings
ITALY,2016,Q4,R0840,"Payables (trade, not insurance)",55297,Non-Life undertakings
ITALY,2016,Q4,R0840,"Payables (trade, not insurance)",374063,Other undertakings
ITALY,2016,Q4,R0850,Subordinated liabilities,80265,Life undertakings
ITALY,2016,Q4,R0850,Subordinated liabilities,14894,Non-Life undertakings
ITALY,2016,Q4,R0850,Subordinated liabilities,1506208,Other undertakings
ITALY,2016,Q4,R0880,"Any other liabilities, not elsewhere shown",62414,Life undertakings
ITALY,2016,Q4,R0880,"Any other liabilities, not elsewhere shown",39636,Non-Life undertakings
ITALY,2016,Q4,R0880,"Any other liabilities, not elsewhere shown",399537,Other undertakings
ITALY,2017,Q1,R0510,Technical provisions – non-life,131,Life undertakings
ITALY,2017,Q1,R0510,Technical provisions – non-life,1279859,Non-Life undertakings
ITALY,2017,Q1,R0510,Technical provisions – non-life,4360378,Other undertakings
ITALY,2017,Q1,R0600,Technical provisions - life (excluding index-linked and unit-linked),15894842,Life undertakings
ITALY,2017,Q1,R0600,Technical provisions - life (excluding index-linked and unit-linked),0,Non-Life undertakings
ITALY,2017,Q1,R0600,Technical provisions - life (excluding index-linked and unit-linked),36559280,Other undertakings
ITALY,2017,Q1,R0690,Technical provisions – index-linked and unit-linked,8211068,Life undertakings
ITALY,2017,Q1,R0690,Technical provisions – index-linked and unit-linked,0,Non-Life undertakings
ITALY,2017,Q1,R0690,Technical provisions – index-linked and unit-linked,5547430,Other undertakings
ITALY,2017,Q1,R0740,Contingent liabilities,19,Life undertakings
ITALY,2017,Q1,R0740,Contingent liabilities,1984,Non-Life undertakings
ITALY,2017,Q1,R0740,Contingent liabilities,1129,Other undertakings
ITALY,2017,Q1,R0750,Provisions other than technical provisions,13949,Life undertakings
ITALY,2017,Q1,R0750,Provisions other than technical provisions,11405,Non-Life undertakings
ITALY,2017,Q1,R0750,Provisions other than technical provisions,124301,Other undertakings
ITALY,2017,Q1,R0760,Pension benefit obligations,2861,Life undertakings
ITALY,2017,Q1,R0760,Pension benefit obligations,4490,Non-Life undertakings
ITALY,2017,Q1,R0760,Pension benefit obligations,34349,Other undertakings
ITALY,2017,Q1,R0770,Deposits from reinsurers,217181,Life undertakings
ITALY,2017,Q1,R0770,Deposits from reinsurers,24452,Non-Life undertakings
ITALY,2017,Q1,R0770,Deposits from reinsurers,583575,Other undertakings
ITALY,2017,Q1,R0780,Deferred tax liabilities,136495,Life undertakings
ITALY,2017,Q1,R0780,Deferred tax liabilities,35245,Non-Life undertakings
ITALY,2017,Q1,R0780,Deferred tax liabilities,727877,Other undertakings
ITALY,2017,Q1,R0790,Derivatives,2539,Life undertakings
ITALY,2017,Q1,R0790,Derivatives,4,Non-Life undertakings
ITALY,2017,Q1,R0790,Derivatives,105244,Other undertakings
ITALY,2017,Q1,R0800,Debts owed to credit institutions,2809,Life undertakings
ITALY,2017,Q1,R0800,Debts owed to credit institutions,348,Non-Life undertakings
ITALY,2017,Q1,R0800,Debts owed to credit institutions,29537,Other undertakings
ITALY,2017,Q1,R0810,Financial liabilities other than debts owed to credit institutions,360,Life undertakings
ITALY,2017,Q1,R0810,Financial liabilities other than debts owed to credit institutions,2860,Non-Life undertakings
ITALY,2017,Q1,R0810,Financial liabilities other than debts owed to credit institutions,1268437,Other undertakings
ITALY,2017,Q1,R0820,Insurance & intermediaries payables,135680,Life undertakings
ITALY,2017,Q1,R0820,Insurance & intermediaries payables,30801,Non-Life undertakings
ITALY,2017,Q1,R0820,Insurance & intermediaries payables,243735,Other undertakings
ITALY,2017,Q1,R0830,Reinsurance payables,6741,Life undertakings
ITALY,2017,Q1,R0830,Reinsurance payables,43397,Non-Life undertakings
ITALY,2017,Q1,R0830,Reinsurance payables,68803,Other undertakings
ITALY,2017,Q1,R0840,"Payables (trade, not insurance)",145012,Life undertakings
ITALY,2017,Q1,R0840,"Payables (trade, not insurance)",59345,Non-Life undertakings
ITALY,2017,Q1,R0840,"Payables (trade, not insurance)",520568,Other undertakings
ITALY,2017,Q1,R0850,Subordinated liabilities,80427,Life undertakings
ITALY,2017,Q1,R0850,Subordinated liabilities,14898,Non-Life undertakings
ITALY,2017,Q1,R0850,Subordinated liabilities,1488767,Other undertakings
ITALY,2017,Q1,R0880,"Any other liabilities, not elsewhere shown",94712,Life undertakings
ITALY,2017,Q1,R0880,"Any other liabilities, not elsewhere shown",45652,Non-Life undertakings
ITALY,2017,Q1,R0880,"Any other liabilities, not elsewhere shown",430964,Other undertakings
ITALY,2017,Q2,R0510,Technical provisions – non-life,19,Life undertakings
ITALY,2017,Q2,R0510,Technical provisions – non-life,1287027,Non-Life undertakings
ITALY,2017,Q2,R0510,Technical provisions – non-life,4315676,Other undertakings
ITALY,2017,Q2,R0600,Technical provisions - life (excluding index-linked and unit-linked),15864604,Life undertakings
ITALY,2017,Q2,R0600,Technical provisions - life (excluding index-linked and unit-linked),0,Non-Life undertakings
ITALY,2017,Q2,R0600,Technical provisions - life (excluding index-linked and unit-linked),36815414,Other undertakings
ITALY,2017,Q2,R0690,Technical provisions – index-linked and unit-linked,8389726,Life undertakings
ITALY,2017,Q2,R0690,Technical provisions – index-linked and unit-linked,0,Non-Life undertakings
ITALY,2017,Q2,R0690,Technical provisions – index-linked and unit-linked,5631350,Other undertakings
ITALY,2017,Q2,R0740,Contingent liabilities,19,Life undertakings
ITALY,2017,Q2,R0740,Contingent liabilities,1985,Non-Life undertakings
ITALY,2017,Q2,R0740,Contingent liabilities,1230,Other undertakings
ITALY,2017,Q2,R0750,Provisions other than technical provisions,13782,Life undertakings
ITALY,2017,Q2,R0750,Provisions other than technical provisions,10694,Non-Life undertakings
ITALY,2017,Q2,R0750,Provisions other than technical provisions,113202,Other undertakings
ITALY,2017,Q2,R0760,Pension benefit obligations,2758,Life undertakings
ITALY,2017,Q2,R0760,Pension benefit obligations,4983,Non-Life undertakings
ITALY,2017,Q2,R0760,Pension benefit obligations,34521,Other undertakings
ITALY,2017,Q2,R0770,Deposits from reinsurers,212831,Life undertakings
ITALY,2017,Q2,R0770,Deposits from reinsurers,39373,Non-Life undertakings
ITALY,2017,Q2,R0770,Deposits from reinsurers,574133,Other undertakings
ITALY,2017,Q2,R0780,Deferred tax liabilities,143708,Life undertakings
ITALY,2017,Q2,R0780,Deferred tax liabilities,32071,Non-Life undertakings
ITALY,2017,Q2,R0780,Deferred tax liabilities,790394,Other undertakings
ITALY,2017,Q2,R0790,Derivatives,17859,Life undertakings
ITALY,2017,Q2,R0790,Derivatives,29,Non-Life undertakings
ITALY,2017,Q2,R0790,Derivatives,82502,Other undertakings
ITALY,2017,Q2,R0800,Debts owed to credit institutions,382,Life undertakings
ITALY,2017,Q2,R0800,Debts owed to credit institutions,347,Non-Life undertakings
ITALY,2017,Q2,R0800,Debts owed to credit institutions,24649,Other undertakings
ITALY,2017,Q2,R0810,Financial liabilities other than debts owed to credit institutions,1260,Life undertakings
ITALY,2017,Q2,R0810,Financial liabilities other than debts owed to credit institutions,2806,Non-Life undertakings
ITALY,2017,Q2,R0810,Financial liabilities other than debts owed to credit institutions,1245378,Other undertakings
ITALY,2017,Q2,R0820,Insurance & intermediaries payables,143274,Life undertakings
ITALY,2017,Q2,R0820,Insurance & intermediaries payables,36642,Non-Life undertakings
ITALY,2017,Q2,R0820,Insurance & intermediaries payables,236628,Other undertakings
ITALY,2017,Q2,R0830,Reinsurance payables,4912,Life undertakings
ITALY,2017,Q2,R0830,Reinsurance payables,30347,Non-Life undertakings
ITALY,2017,Q2,R0830,Reinsurance payables,52526,Other undertakings
ITALY,2017,Q2,R0840,"Payables (trade, not insurance)",84207,Life undertakings
ITALY,2017,Q2,R0840,"Payables (trade, not insurance)",56533,Non-Life undertakings
ITALY,2017,Q2,R0840,"Payables (trade, not insurance)",334081,Other undertakings
ITALY,2017,Q2,R0850,Subordinated liabilities,84962,Life undertakings
ITALY,2017,Q2,R0850,Subordinated liabilities,14823,Non-Life undertakings
ITALY,2017,Q2,R0850,Subordinated liabilities,1482989,Other undertakings
ITALY,2017,Q2,R0880,"Any other liabilities, not elsewhere shown",105937,Life undertakings
ITALY,2017,Q2,R0880,"Any other liabilities, not elsewhere shown",43153,Non-Life undertakings
ITALY,2017,Q2,R0880,"Any other liabilities, not elsewhere shown",492700,Other undertakings
ITALY,2017,Q3,R0510,Technical provisions – non-life,21,Life undertakings
ITALY,2017,Q3,R0510,Technical provisions – non-life,1291117,Non-Life undertakings
ITALY,2017,Q3,R0510,Technical provisions – non-life,4258169,Other undertakings
ITALY,2017,Q3,R0600,Technical provisions - life (excluding index-linked and unit-linked),15977759,Life undertakings
ITALY,2017,Q3,R0600,Technical provisions - life (excluding index-linked and unit-linked),0,Non-Life undertakings
ITALY,2017,Q3,R0600,Technical provisions - life (excluding index-linked and unit-linked),37254520,Other undertakings
ITALY,2017,Q3,R0690,Technical provisions – index-linked and unit-linked,8575105,Life undertakings
ITALY,2017,Q3,R0690,Technical provisions – index-linked and unit-linked,0,Non-Life undertakings
ITALY,2017,Q3,R0690,Technical provisions – index-linked and unit-linked,5487792,Other undertakings
ITALY,2017,Q3,R0740,Contingent liabilities,19,Life undertakings
ITALY,2017,Q3,R0740,Contingent liabilities,2167,Non-Life undertakings
ITALY,2017,Q3,R0740,Contingent liabilities,1229,Other undertakings
ITALY,2017,Q3,R0750,Provisions other than technical provisions,13637,Life undertakings
ITALY,2017,Q3,R0750,Provisions other than technical provisions,9034,Non-Life undertakings
ITALY,2017,Q3,R0750,Provisions other than technical provisions,111255,Other undertakings
ITALY,2017,Q3,R0760,Pension benefit obligations,2815,Life undertakings
ITALY,2017,Q3,R0760,Pension benefit obligations,5063,Non-Life undertakings
ITALY,2017,Q3,R0760,Pension benefit obligations,34669,Other undertakings
ITALY,2017,Q3,R0770,Deposits from reinsurers,206801,Life undertakings
ITALY,2017,Q3,R0770,Deposits from reinsurers,41939,Non-Life undertakings
ITALY,2017,Q3,R0770,Deposits from reinsurers,562687,Other undertakings
ITALY,2017,Q3,R0780,Deferred tax liabilities,151014,Life undertakings
ITALY,2017,Q3,R0780,Deferred tax liabilities,32606,Non-Life undertakings
ITALY,2017,Q3,R0780,Deferred tax liabilities,814899,Other undertakings
ITALY,2017,Q3,R0790,Derivatives,17362,Life undertakings
ITALY,2017,Q3,R0790,Derivatives,60,Non-Life undertakings
ITALY,2017,Q3,R0790,Derivatives,85751,Other undertakings
ITALY,2017,Q3,R0800,Debts owed to credit institutions,805,Life undertakings
ITALY,2017,Q3,R0800,Debts owed to credit institutions,369,Non-Life undertakings
ITALY,2017,Q3,R0800,Debts owed to credit institutions,28422,Other undertakings
ITALY,2017,Q3,R0810,Financial liabilities other than debts owed to credit institutions,1417,Life undertakings
ITALY,2017,Q3,R0810,Financial liabilities other than debts owed to credit institutions,2754,Non-Life undertakings
